Id,Location,Price,Type,No. Beds,No. Baths,Area,Latitude,Longitude,Region,Sub-region
3792,"Block F, Banasree, Dhaka",5600000,Apartment,2,2,950,23.76354,90.4318,Banasree,Block F
3793,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",7000000,Apartment,3,3,1080,23.75047,90.36678,Dhanmondi,West Dhanmondi and Shangkar
3794,"Katashur, Mohammadpur, Dhaka",4200000,Apartment,2,2,650,23.76427,90.36547,Mohammadpur,Katashur
3795,"Sector 10, Uttara, Dhaka",14137500,Apartment,3,5,2175,23.86846,90.3928,Uttara,Sector 10
3796,"Sector 10, Uttara, Dhaka",14137500,Apartment,3,5,2175,23.86846,90.3928,Uttara,Sector 10
3797,"Sector 10, Uttara, Dhaka",14137500,Apartment,3,5,2175,23.86846,90.3928,Uttara,Sector 10
3798,"Sector 10, Uttara, Dhaka",14137500,Apartment,3,5,2175,23.86846,90.3928,Uttara,Sector 10
3799,"Sector 7, Uttara, Dhaka",15500000,Apartment,3,4,1500,23.86846,90.3928,Uttara,Sector 7
3800,"Baitul Aman Housing Society, Adabor, Dhaka",9232600,Apartment,3,3,1378,23.7766,90.36276,Adabor,Baitul Aman Housing Society
3801,"Uttar Badda, Badda, Dhaka",4095000,Apartment,3,2,1170,23.81501,90.43623,Badda,Uttar Badda
3802,"North Shahjahanpur, Shahjahanpur, Dhaka",8000000,Apartment,3,3,1200,23.73723,90.4183,Shahjahanpur,North Shahjahanpur
3803,"North Shahjahanpur, Shahjahanpur, Dhaka",7000000,Apartment,3,3,1100,23.73723,90.4183,Shahjahanpur,North Shahjahanpur
3804,"Block G, Bashundhara R-A, Dhaka",55000000,Building,18,10,9000,23.78357,90.40878,BashundharaR-A,Block G
3805,"Sector 18, Uttara, Dhaka",8900000,Apartment,3,3,1654,23.86846,90.3928,Uttara,Sector 18
3806,"West Agargaon, Agargaon, Dhaka",3000000,Apartment,2,2,750,23.77323,90.37154,Agargaon,West Agargaon
3807,"Nurer Chala, Badda, Dhaka",6800000,Apartment,3,3,1214,23.81501,90.43623,Badda,Nurer Chala
3808,"Shukrabad, Dhanmondi, Dhaka",8500000,Apartment,3,3,1300,23.7526,90.37758,Dhanmondi,Shukrabad
3809,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",7900000,Apartment,3,3,1150,23.75047,90.36678,Dhanmondi,West Dhanmondi and Shangkar
3810,"Donia, Jatra Bari, Dhaka",6500000,Apartment,3,3,1390,23.71667,90.42181,JatraBari,Donia
3811,"Block A, Bashundhara R-A, Dhaka",13000000,Apartment,3,4,1600,23.75669,90.37316,BashundharaR-A,Block A
3812,"Block A, Bashundhara R-A, Dhaka",12000000,Apartment,3,4,1470,23.75669,90.37316,BashundharaR-A,Block A
3813,"Block A, Bashundhara R-A, Dhaka",10500000,Apartment,3,4,1325,23.75669,90.37316,BashundharaR-A,Block A
3814,"Sector 7, Uttara, Dhaka",15500000,Apartment,3,4,1465,23.86846,90.3928,Uttara,Sector 7
3815,"Block J, Baridhara, Dhaka",15000000,Apartment,3,4,1850,23.8025,90.42285,Baridhara,Block J
3816,"Bosila, Mohammadpur, Dhaka",4600000,Apartment,2,2,850,23.76427,90.36547,Mohammadpur,Bosila
3817,"North Bashabo, Bashabo, Dhaka",8450000,Apartment,3,3,1200,23.7405,90.43472,Bashabo,North Bashabo
3818,"North Bashabo, Bashabo, Dhaka",8450000,Apartment,3,3,1200,23.7405,90.43472,Bashabo,North Bashabo
3819,"North Bashabo, Bashabo, Dhaka",9587500,Apartment,3,3,1375,23.7405,90.43472,Bashabo,North Bashabo
3820,"North Bashabo, Bashabo, Dhaka",8450000,Apartment,3,3,1200,23.7405,90.43472,Bashabo,North Bashabo
3821,"Naya Paltan, Motijheel, Dhaka",17000000,Apartment,5,4,1900,23.72558,90.42179,Motijheel,Naya Paltan
3822,"Wari, Sutrapur, Dhaka",30000000,Apartment,5,6,2947,23.70311,90.42015,Sutrapur,Wari
3823,"Sector 3, Uttara, Dhaka",17000000,Apartment,3,4,1798,23.86846,90.3928,Uttara,Sector 3
3824,"Sector 5, Uttara, Dhaka",15300000,Apartment,3,4,1800,23.86846,90.3928,Uttara,Sector 5
3825,"Section 2, Mirpur, Dhaka",7500000,Apartment,3,3,1250,23.81223,90.35967,Mirpur,Section 2
3826,"Block F, Banasree, Dhaka",5500000,Apartment,3,2,1250,23.76354,90.4318,Banasree,Block F
3827,"Block J, Baridhara, Dhaka",15000000,Apartment,3,4,1850,23.8025,90.42285,Baridhara,Block J
3828,"Block J, Baridhara, Dhaka",15000000,Apartment,3,4,1850,23.8025,90.42285,Baridhara,Block J
3829,"Block A, Bashundhara R-A, Dhaka",19500000,Apartment,4,4,2400,23.75669,90.37316,BashundharaR-A,Block A
3830,"Block A, Bashundhara R-A, Dhaka",19200000,Apartment,4,4,2400,23.75669,90.37316,BashundharaR-A,Block A
3831,"Block A, Bashundhara R-A, Dhaka",19500000,Apartment,4,4,2400,23.75669,90.37316,BashundharaR-A,Block A
3832,"Malibagh First Lane, Malibagh, Dhaka",8200000,Apartment,3,2,1250,23.74979,90.41256,Malibagh,Malibagh First Lane
3833,"Section 6, Mirpur, Dhaka",22200000,Apartment,4,5,3100,23.81223,90.35967,Mirpur,Section 6
3834,"Azimpur Road, Lalbagh, Dhaka",6000000,Apartment,3,3,1150,23.73266,90.38482,Lalbagh,Azimpur Road
3835,"Road No 8, Dhanmondi, Dhaka",24000000,Apartment,3,4,2235,23.75878,90.35595,Dhanmondi,Road No 8
3836,"Chowdhuripara, Khilgaon, Dhaka",8000000,Apartment,3,4,1330,23.75349,90.42469,Khilgaon,Chowdhuripara
3837,"Chowdhuripara, Khilgaon, Dhaka",8300000,Apartment,3,4,1330,23.75349,90.42469,Khilgaon,Chowdhuripara
3838,"Kallyanpur, Mirpur, Dhaka",6000000,Apartment,3,4,1275,23.81467,90.37306,Mirpur,Kallyanpur
3839,"North Dhanmondi Road, Kalabagan, Dhaka",6400000,Apartment,2,2,700,23.73887,90.37815,Kalabagan,North Dhanmondi Road
3840,"Ibrahimpur Bazar Road, Ibrahimpur, Dhaka",5000000,Apartment,3,2,1175,23.82082,90.3806,Ibrahimpur,Ibrahimpur Bazar Road
3841,"Faydabad, Dakshin Khan, Dhaka",3684000,Apartment,2,2,995,23.85159,90.4151,DakshinKhan,Faydabad
3842,"Faydabad, Dakshin Khan, Dhaka",3620000,Apartment,2,2,975,23.85159,90.4151,DakshinKhan,Faydabad
3843,"Enayet Ganj, Hazaribag, Dhaka",3500000,Apartment,3,2,950,23.72554,90.37601,Hazaribag,Enayet Ganj
3844,"Enayet Ganj, Hazaribag, Dhaka",2200000,Apartment,2,2,650,23.72554,90.37601,Hazaribag,Enayet Ganj
3845,"Namapara, Khilkhet, Dhaka",4500000,Apartment,3,3,1270,23.83303,90.435,Khilkhet,Namapara
3846,"Azimpur, Lalbagh, Dhaka",3800000,Apartment,2,2,840,23.73266,90.38482,Lalbagh,Azimpur
3847,"Section 12, Mirpur, Dhaka",2600000,Apartment,2,2,650,23.81223,90.35967,Mirpur,Section 12
3848,"Block A, Lalmatia, Dhaka",20677000,Apartment,3,3,1798,23.75669,90.37316,Lalmatia,Block A
3849,"PC Culture Housing, Mohammadpur, Dhaka",10500000,Apartment,3,4,1560,23.76427,90.36547,Mohammadpur,PC Culture Housing
3850,"Block A, Lalmatia, Dhaka",18848500,Apartment,3,3,1639,23.75669,90.37316,Lalmatia,Block A
3851,"Block A, Lalmatia, Dhaka",20677000,Apartment,3,3,1798,23.75669,90.37316,Lalmatia,Block A
3852,"Block A, Lalmatia, Dhaka",18848500,Apartment,3,3,1639,23.75669,90.37316,Lalmatia,Block A
3853,"Block F, Bashundhara R-A, Dhaka",11000000,Apartment,3,3,1500,23.75625,90.36915,BashundharaR-A,Block F
3854,"Block F, Bashundhara R-A, Dhaka",11000000,Apartment,3,3,1500,23.75625,90.36915,BashundharaR-A,Block F
3855,"Sector 12, Uttara, Dhaka",12000000,Apartment,3,3,1700,23.86846,90.3928,Uttara,Sector 12
3856,"East Kazipara, Mirpur, Dhaka",5500000,Apartment,3,2,1050,23.80091,90.37135,Mirpur,East Kazipara
3857,"Sector 10, Uttara, Dhaka",6000000,Apartment,3,3,1044,23.86846,90.3928,Uttara,Sector 10
3858,"Dhaka Housing Main Road, Shyamoli, Dhaka",6000000,Apartment,3,2,1075,23.77395,90.35933,Shyamoli,Dhaka Housing Main Road
3859,"Road No 4, Dhanmondi, Dhaka",9000000,Apartment,3,3,1036,23.78855,90.40081,Dhanmondi,Road No 4
3860,"North Adabor, Adabor, Dhaka",9880000,Apartment,3,3,1520,23.74372,90.385,Adabor,North Adabor
3861,"Dakhshin Para, Mohakhali, Dhaka",4070000,Apartment,2,2,740,23.78074,90.40911,Mohakhali,Dakhshin Para
3862,"Dakhshin Para, Mohakhali, Dhaka",4290000,Apartment,2,2,780,23.78074,90.40911,Mohakhali,Dakhshin Para
3863,"Dakhshin Para, Mohakhali, Dhaka",4400000,Apartment,2,2,800,23.78074,90.40911,Mohakhali,Dakhshin Para
3864,"Dakhshin Para, Mohakhali, Dhaka",6440500,Apartment,3,3,1171,23.78074,90.40911,Mohakhali,Dakhshin Para
3865,"Block G, Bashundhara R-A, Dhaka",12500000,Apartment,3,4,1710,23.78357,90.40878,BashundharaR-A,Block G
3866,"North Azampur, Dakshin Khan, Dhaka",6999490,Apartment,3,3,1500,23.85159,90.4151,DakshinKhan,North Azampur
3867,"North Azampur, Dakshin Khan, Dhaka",7312900,Apartment,3,3,1620,23.85159,90.4151,DakshinKhan,North Azampur
3868,"North Azampur, Dakshin Khan, Dhaka",10969350,Apartment,4,4,2320,23.85159,90.4151,DakshinKhan,North Azampur
3869,"Sector 12, Uttara, Dhaka",9500000,Apartment,3,3,1331,23.86846,90.3928,Uttara,Sector 12
3870,"Block D, Bashundhara R-A, Dhaka",19500000,Apartment,3,3,2000,23.81709,90.43238,BashundharaR-A,Block D
3871,"Indira Road, Tejgaon, Dhaka",15500000,Apartment,3,3,1430,23.75641,90.3887,Tejgaon,Indira Road
3872,"Indira Road, Tejgaon, Dhaka",15500000,Apartment,3,3,1430,23.75641,90.3887,Tejgaon,Indira Road
3873,"Sector 13, Uttara, Dhaka",10500000,Apartment,3,4,1488,23.86846,90.3928,Uttara,Sector 13
3874,"Sector 5, Uttara, Dhaka",6500000,Apartment,3,3,1213,23.86846,90.3928,Uttara,Sector 5
3875,"Block F, Bashundhara R-A, Dhaka",11000000,Apartment,3,4,1500,23.75625,90.36915,BashundharaR-A,Block F
3876,"Chowdhuripara, Khilgaon, Dhaka",11000000,Apartment,3,3,1255,23.75349,90.42469,Khilgaon,Chowdhuripara
3877,"Chowdhuripara, Khilgaon, Dhaka",11200000,Apartment,3,3,1250,23.75349,90.42469,Khilgaon,Chowdhuripara
3878,"Chowdhuripara, Khilgaon, Dhaka",11200000,Apartment,3,3,1250,23.75349,90.42469,Khilgaon,Chowdhuripara
3879,"Block G, Bashundhara R-A, Dhaka",10000000,Apartment,3,3,1550,23.78357,90.40878,BashundharaR-A,Block G
3880,"Section 2, Mirpur, Dhaka",5500000,Apartment,2,2,1100,23.81223,90.35967,Mirpur,Section 2
3881,"Madartek, Bashabo, Dhaka",3314500,Apartment,2,2,947,23.74009,90.43418,Bashabo,Madartek
3882,"Tilpapara, Khilgaon, Dhaka",4500000,Apartment,2,2,700,23.75349,90.42469,Khilgaon,Tilpapara
3883,"Madartek, Bashabo, Dhaka",3321500,Apartment,2,2,949,23.74009,90.43418,Bashabo,Madartek
3884,"Madartek, Bashabo, Dhaka",3405500,Apartment,3,2,973,23.74009,90.43418,Bashabo,Madartek
3885,"Nobodoy Housing Society, Mohammadpur, Dhaka",3600000,Apartment,2,2,750,23.76427,90.36547,Mohammadpur,Nobodoy Housing Society
3886,"Nobodoy Housing Society, Mohammadpur, Dhaka",5355000,Apartment,3,3,1021,23.76427,90.36547,Mohammadpur,Nobodoy Housing Society
3887,"Block F, Bashundhara R-A, Dhaka",8500000,Apartment,3,4,1255,23.75625,90.36915,BashundharaR-A,Block F
3888,"aziz Moholla, Mohammadpur, Dhaka",6000000,Apartment,4,4,1300,23.76427,90.36547,Mohammadpur,aziz Moholla
3889,"Salimullah Road, Mohammadpur, Dhaka",8400000,Apartment,3,3,1350,23.75913,90.36407,Mohammadpur,Salimullah Road
3890,"Section 12, Mirpur, Dhaka",2700000,Apartment,2,2,650,23.81223,90.35967,Mirpur,Section 12
3891,"Mirpur Road, Shyamoli, Dhaka",7500000,Apartment,3,3,1264,23.73818,90.38389,Shyamoli,Mirpur Road
3892,"Malibagh Chowdhury Para, Malibagh, Dhaka",13000000,Apartment,3,3,1545,23.7538,90.41993,Malibagh,Malibagh Chowdhury Para
3893,"Mohammadi Housing LTD., Mohammadpur, Dhaka",3800000,Apartment,2,2,785,23.76427,90.36547,Mohammadpur,Mohammadi Housing LTD.
3894,"Section 6, Mirpur, Dhaka",22200000,Apartment,4,5,3100,23.81223,90.35967,Mirpur,Section 6
3895,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",7000000,Apartment,3,3,1300,23.75047,90.36678,Dhanmondi,West Dhanmondi and Shangkar
3896,"Section 12, Mirpur, Dhaka",3000000,Apartment,2,2,626,23.81223,90.35967,Mirpur,Section 12
3897,"Section 12, Mirpur, Dhaka",3200000,Apartment,2,2,626,23.81223,90.35967,Mirpur,Section 12
3898,"Bank Colony, Savar, Dhaka",6000000,Apartment,3,3,1521,23.841520000000003,90.24643,Savar,Bank Colony
3899,"Section 1, Mirpur, Dhaka",4500000,Apartment,3,2,1110,23.81223,90.35967,Mirpur,Section 1
3900,"Section 11, Mirpur, Dhaka",1800000,Apartment,2,2,650,23.81223,90.35967,Mirpur,Section 11
3901,"Block E, Banasree, Dhaka",6500000,Apartment,3,3,1220,23.76354,90.4318,Banasree,Block E
3902,"Sector 5, Uttara, Dhaka",20728500,Apartment,3,4,1759,23.86846,90.3928,Uttara,Sector 5
3903,"Ward 98, Rampura, Dhaka",7000000,Apartment,3,3,1400,23.76768,90.42307,Rampura,Ward 98
3904,"Ward 98, Rampura, Dhaka",7000000,Apartment,3,3,1400,23.76768,90.42307,Rampura,Ward 98
3905,"Salimuddin Market Road, Mirpur, Dhaka",8088000,Apartment,3,3,1440,23.81467,90.37306,Mirpur,Salimuddin Market Road
3906,"Section 11, Mirpur, Dhaka",2300000,Apartment,2,2,650,23.81223,90.35967,Mirpur,Section 11
3907,"Section 11, Mirpur, Dhaka",4600000,Apartment,4,4,1300,23.81223,90.35967,Mirpur,Section 11
3908,"Sector 7, Uttara, Dhaka",17500000,Apartment,3,3,1800,23.86846,90.3928,Uttara,Sector 7
3909,"Sector 12, Uttara, Dhaka",10000000,Apartment,3,3,1800,23.86846,90.3928,Uttara,Sector 12
3910,"Section 15, Mirpur, Dhaka",10500000,Apartment,3,3,1553,23.81223,90.35967,Mirpur,Section 15
3911,"Section 15, Mirpur, Dhaka",12500000,Apartment,3,4,1872,23.81223,90.35967,Mirpur,Section 15
3912,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3913,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3914,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3915,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3916,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3917,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3918,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3919,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3920,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3921,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3922,"Sector 16, Uttara, Dhaka",40000000,Plot,,,3640,23.86846,90.3928,Uttara,Sector 16
3923,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3924,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3925,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3926,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3927,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3928,"Sector 12, Uttara, Dhaka",6000000,Apartment,2,2,900,23.86846,90.3928,Uttara,Sector 12
3929,"Uttar Badda, Badda, Dhaka",6080000,Apartment,3,2,1080,23.81501,90.43623,Badda,Uttar Badda
3930,"Uttar Badda, Badda, Dhaka",6480000,Apartment,3,3,1080,23.81501,90.43623,Badda,Uttar Badda
3931,"Goran, Khilgaon, Dhaka",7500000,Apartment,3,3,1300,23.75349,90.42469,Khilgaon,Goran
3932,"South Chalabon, Dakshin Khan, Dhaka",6500000,Apartment,3,3,1700,23.85159,90.4151,DakshinKhan,South Chalabon
3933,"Uttar Badda, Badda, Dhaka",5000000,Apartment,3,3,1224,23.81501,90.43623,Badda,Uttar Badda
3934,"South Banasree Project, Banasree, Dhaka",5500000,Apartment,3,3,1250,23.76354,90.4318,Banasree,South Banasree Project
3935,"Road No 15, Dhanmondi, Dhaka",74000000,Apartment,5,7,4736,23.76629,90.41775,Dhanmondi,Road No 15
3936,"Block H, Bashundhara R-A, Dhaka",10500000,Apartment,3,3,1550,23.66803,90.43935,BashundharaR-A,Block H
3937,"Block H, Bashundhara R-A, Dhaka",10500000,Apartment,3,3,1550,23.66803,90.43935,BashundharaR-A,Block H
3938,"Section 10, Mirpur, Dhaka",3200000,Apartment,2,2,900,23.81223,90.35967,Mirpur,Section 10
3939,"Kadamtala, Bashabo, Dhaka",5104000,Apartment,3,2,1160,23.7405,90.43472,Bashabo,Kadamtala
3940,"Babar Road, Mohammadpur, Dhaka",9250000,Apartment,3,3,1250,23.77026,90.36731,Mohammadpur,Babar Road
3941,"Babar Road, Mohammadpur, Dhaka",9250000,Apartment,3,3,1250,23.77026,90.36731,Mohammadpur,Babar Road
3942,"Babar Road, Mohammadpur, Dhaka",9250000,Apartment,3,3,1250,23.77026,90.36731,Mohammadpur,Babar Road
3943,"Babar Road, Mohammadpur, Dhaka",9250000,Apartment,3,3,1250,23.77026,90.36731,Mohammadpur,Babar Road
3944,"Babar Road, Mohammadpur, Dhaka",9250000,Apartment,3,3,1250,23.77026,90.36731,Mohammadpur,Babar Road
3945,"Section 2, Mirpur, Dhaka",3200000,Apartment,2,2,650,23.81223,90.35967,Mirpur,Section 2
3946,"Block C, Niketan, Dhaka",13000000,Apartment,3,3,1564,23.75596,90.37065,Niketan,Block C
3947,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3948,"Road No 9, Adabor, Dhaka",6500000,Apartment,2,2,935,23.76629,90.41775,Adabor,Road No 9
3949,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3950,"Bangshal Road, Bangshal, Dhaka",1600000,Apartment,2,1,520,23.76629,90.41775,Bangshal,Bangshal Road
3951,"Section 2, Mirpur, Dhaka",11500000,Apartment,3,3,1550,23.81223,90.35967,Mirpur,Section 2
3952,"Section 2, Mirpur, Dhaka",11500000,Apartment,3,3,1550,23.81223,90.35967,Mirpur,Section 2
3953,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3954,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3955,"Uttar Badda, Badda, Dhaka",6050000,Apartment,3,3,1200,23.81501,90.43623,Badda,Uttar Badda
3956,"Shekhertek, Mohammadpur, Dhaka",3500000,Apartment,2,2,750,23.76427,90.36547,Mohammadpur,Shekhertek
3957,"West Rampura, Rampura, Dhaka",6500000,Apartment,3,2,1000,23.76748,90.42231,Rampura,West Rampura
3958,"Haji Goli, Agargaon, Dhaka",6325000,Apartment,3,2,1150,23.77323,90.37154,Agargaon,Haji Goli
3959,"Block A, Bashundhara R-A, Dhaka",26000000,Apartment,4,5,2700,23.75669,90.37316,BashundharaR-A,Block A
3960,"Sector 5, Uttara, Dhaka",8000000,Apartment,3,3,1200,23.86846,90.3928,Uttara,Sector 5
3961,"Boro Maghbazar, Maghbazar, Dhaka",17500000,Apartment,3,4,1875,23.7526,90.4026,Maghbazar,Boro Maghbazar
3962,"Sector 7, Uttara, Dhaka",21000000,Apartment,3,4,2000,23.86846,90.3928,Uttara,Sector 7
3963,"Sector 11, Uttara, Dhaka",9000000,Apartment,2,3,1000,23.86846,90.3928,Uttara,Sector 11
3964,"Sector 7, Uttara, Dhaka",21000000,Apartment,3,4,2000,23.86846,90.3928,Uttara,Sector 7
3965,"Sector 7, Uttara, Dhaka",21000000,Apartment,3,4,2000,23.86846,90.3928,Uttara,Sector 7
3966,"Sector 11, Uttara, Dhaka",9000000,Apartment,2,3,1000,23.86846,90.3928,Uttara,Sector 11
3967,"Sector 11, Uttara, Dhaka",9000000,Apartment,2,3,1000,23.86846,90.3928,Uttara,Sector 11
3968,"Sector 11, Uttara, Dhaka",9000000,Apartment,2,3,1000,23.86846,90.3928,Uttara,Sector 11
3969,"Sector 11, Uttara, Dhaka",9000000,Apartment,2,3,1000,23.86846,90.3928,Uttara,Sector 11
3970,"Sector 11, Uttara, Dhaka",9000000,Apartment,2,3,1000,23.86846,90.3928,Uttara,Sector 11
3971,"Sector 11, Uttara, Dhaka",9000000,Apartment,2,3,1000,23.86846,90.3928,Uttara,Sector 11
3972,"Kadamtala, Bashabo, Dhaka",5104000,Apartment,3,2,1160,23.7405,90.43472,Bashabo,Kadamtala
3973,"Kadamtala, Bashabo, Dhaka",5104000,Apartment,3,2,1160,23.7405,90.43472,Bashabo,Kadamtala
3974,"Golapbag, Jatra Bari, Dhaka",10000000,Apartment,3,3,1710,23.71856,90.42791,JatraBari,Golapbag
3975,"East Kazipara, Mirpur, Dhaka",3600000,Apartment,3,2,1000,23.80091,90.37135,Mirpur,East Kazipara
3976,"Block B, Niketan, Dhaka",10500000,Apartment,3,3,1460,23.77338,90.40971,Niketan,Block B
3977,"Block A, Lalmatia, Dhaka",20677000,Apartment,3,3,1798,23.75669,90.37316,Lalmatia,Block A
3978,"Block A, Lalmatia, Dhaka",18848500,Apartment,3,3,1639,23.75669,90.37316,Lalmatia,Block A
3979,"Section 12, Mirpur, Dhaka",7000000,Apartment,3,3,1400,23.81223,90.35967,Mirpur,Section 12
3980,"Block F, Bashundhara R-A, Dhaka",9000000,Apartment,3,3,1350,23.75625,90.36915,BashundharaR-A,Block F
3981,"Section 12, Mirpur, Dhaka",9500000,Apartment,3,3,1325,23.81223,90.35967,Mirpur,Section 12
3982,"Boro Maghbazar, Maghbazar, Dhaka",10800000,Apartment,3,3,1610,23.7526,90.4026,Maghbazar,Boro Maghbazar
3983,"Police Fari road, Khilgaon, Dhaka",6800000,Apartment,2,2,800,23.73574,90.36397,Khilgaon,Police Fari road
3984,"Section 10, Mirpur, Dhaka",12000000,Apartment,4,4,2000,23.81223,90.35967,Mirpur,Section 10
3985,"Bank Colony, Savar, Dhaka",2573000,Apartment,2,2,830,23.841520000000003,90.24643,Savar,Bank Colony
3986,"Bank Colony, Savar, Dhaka",2340500,Apartment,2,2,755,23.841520000000003,90.24643,Savar,Bank Colony
3987,"East Rampura, Rampura, Dhaka",6710000,Apartment,3,3,1220,23.76036,90.41909,Rampura,East Rampura
3988,"Sector 7, Uttara, Dhaka",21000000,Apartment,3,4,2000,23.86846,90.3928,Uttara,Sector 7
3989,"Shekhertek, Mohammadpur, Dhaka",6500000,Apartment,3,3,1280,23.76427,90.36547,Mohammadpur,Shekhertek
3990,"Uttar Badda, Badda, Dhaka",5200000,Apartment,3,3,1100,23.81501,90.43623,Badda,Uttar Badda
3991,"Kadamtala, Bashabo, Dhaka",6300000,Apartment,4,3,1500,23.7405,90.43472,Bashabo,Kadamtala
3992,"Kadamtala, Bashabo, Dhaka",6300000,Apartment,4,3,1500,23.7405,90.43472,Bashabo,Kadamtala
3993,"Kadamtala, Bashabo, Dhaka",6300000,Apartment,4,3,1500,23.7405,90.43472,Bashabo,Kadamtala
3994,"Central Road, Dhanmondi, Dhaka",9500000,Apartment,3,3,1250,23.74191,90.38891,Dhanmondi,Central Road
3995,"Katashur, Mohammadpur, Dhaka",4510000,Apartment,2,2,820,23.76427,90.36547,Mohammadpur,Katashur
3996,"Darussalam, Mirpur, Dhaka",3700000,Apartment,2,2,650,23.7792,90.35374,Mirpur,Darussalam
3997,"Katashur, Mohammadpur, Dhaka",4510000,Apartment,2,2,820,23.76427,90.36547,Mohammadpur,Katashur
3998,"Katashur, Mohammadpur, Dhaka",6700000,Apartment,3,2,1210,23.76427,90.36547,Mohammadpur,Katashur
3999,"Darussalam, Mirpur, Dhaka",3500000,Apartment,2,2,650,23.7792,90.35374,Mirpur,Darussalam
4000,"Road No 5, Dhanmondi, Dhaka",33016500,Apartment,3,4,2277,23.75479,90.36056,Dhanmondi,Road No 5
4001,"Ahmed Nagar, Mirpur, Dhaka",4830000,Apartment,3,2,1150,23.81223,90.35967,Mirpur,Ahmed Nagar
4002,"Middle Paikpara, Mirpur, Dhaka",7000000,Apartment,3,3,1300,23.79193,90.35733,Mirpur,Middle Paikpara
4003,"Middle Paikpara, Mirpur, Dhaka",7000000,Apartment,3,3,1300,23.79193,90.35733,Mirpur,Middle Paikpara
4004,"Middle Paikpara, Mirpur, Dhaka",7000000,Apartment,3,3,1300,23.79193,90.35733,Mirpur,Middle Paikpara
4005,"Block E, Niketan, Dhaka",11000000,Apartment,3,3,1400,23.77338,90.40971,Niketan,Block E
4006,"Road No 7, Dhanmondi, Dhaka",41218000,Apartment,4,4,2785,23.75412,90.36958,Dhanmondi,Road No 7
4007,"Road No 7, Dhanmondi, Dhaka",40774000,Apartment,4,4,2755,23.75412,90.36958,Dhanmondi,Road No 7
4008,"Road No 7, Dhanmondi, Dhaka",41218000,Apartment,4,4,2785,23.75412,90.36958,Dhanmondi,Road No 7
4009,"Sector 1, Uttara, Dhaka",39000000,Apartment,4,4,3000,23.80021,90.35182,Uttara,Sector 1
4010,"Bank Colony, Savar, Dhaka",2730000,Apartment,2,2,780,23.841520000000003,90.24643,Savar,Bank Colony
4011,"Road No 2, Shyamoli, Dhaka",5500000,Apartment,3,2,950,23.78197,90.39943,Shyamoli,Road No 2
4012,"Bank Colony, Savar, Dhaka",2739000,Apartment,2,2,830,23.841520000000003,90.24643,Savar,Bank Colony
